shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1976.9292493459423,25939,37655,100.0,10.0,10.0,10.0,10.0,9.0,9.0,3,1.27,25939,0.9792882011741953,Nauru,2.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1182.9060354343144,33468,40450,97.0,10.0,10.0,10.0,10.0,9.0,10.0,22,1.41,33468,1.0,Monaco,2.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,2.0,4,strict,2.0,True,False,3070.99162636939,28954,51916,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,28954,1.0,Rwanda,4.0,False
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1546.7572927932133,28398,297,79.0,9.0,9.0,9.0,9.0,9.0,8.0,57,1.72,28398,1.0,El Salvador,7.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1755.0061925962107,15004,37912,87.0,10.0,9.0,9.0,10.0,10.0,9.0,36,1.66,15004,0.988642491521417,Uzbekistan,88.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2448.2598479767644,29422,69379,94.0,10.0,9.0,10.0,10.0,9.0,9.0,35,0.51,29422,0.48965461369151714,Uzbekistan,1.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1594.5549129058036,45821,4337,97.0,10.0,10.0,10.0,10.0,10.0,10.0,58,3.37,45821,1.0,Nicaragua,1.0,True
Russian Federation,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2897.470510481318,37646,1314,92.0,9.0,10.0,9.0,9.0,9.0,9.0,14,0.94,37646,1.0,Estonia,60.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,1701.2283662096036,22720,56670,90.0,8.0,8.0,9.0,8.0,9.0,8.0,3,1.96,22720,0.9171570988944666,Nicaragua,1.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,False,False,2664.4246994178047,24026,8950,93.0,9.0,9.0,9.0,10.0,9.0,8.0,3,0.16,24026,0.9875340437087918,Cape Verde,69.0,True
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,3,strict,1.0,True,False,1714.8304189359524,2322,69886,90.0,8.0,9.0,9.0,10.0,10.0,9.0,4,1.19,2322,0.9793611495324551,Denmark,2.0,False
Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,8075.584132696995,19811,36931,80.0,10.0,10.0,8.0,8.0,10.0,6.0,1,0.09,19811,0.9075406212723113,Nicaragua,21.0,True
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1650.1704684802503,7972,63947,97.0,10.0,9.0,10.0,10.0,10.0,10.0,31,1.03,7972,1.0,Uzbekistan,2.0,True
Barbados,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1919.4749270428485,6959,74881,74.0,9.0,8.0,9.0,9.0,10.0,9.0,11,0.27,6959,0.9400405200921677,Slovakia (Slovak Republic),20.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,2476.984099271921,4330,47007,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3,1.02,4330,0.9256667607161931,Ukraine,60.0,True
Kenya,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,1706.507793785096,27597,11734,91.0,9.0,9.0,10.0,9.0,9.0,9.0,11,1.96,27597,1.0,Portugal,7.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,True,False,7338.862487485004,19958,45680,90.0,9.0,9.0,10.0,9.0,10.0,9.0,26,0.8,19958,1.0,Congo,40.0,True
Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1186.9871428124166,11137,64268,93.0,9.0,9.0,10.0,10.0,8.0,8.0,6,0.18,11137,0.7977190676800296,Niue,2.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,strict,4.0,True,False,2293.1623729941266,15004,26296,92.0,10.0,9.0,10.0,10.0,10.0,9.0,48,2.31,15004,0.9914731498376717,Uzbekistan,88.0,False
Niue,Type V2,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1189.3803035617443,18258,13923,94.0,10.0,10.0,10.0,10.0,10.0,10.0,14,0.95,18258,0.9019128826013626,Niue,2.0,False
Micronesia,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,2124.601105407762,30283,52094,78.0,7.0,8.0,9.0,8.0,8.0,8.0,13,0.6,30283,1.0,Brazil,15.0,False
Niue,Type V5,Plasma,ThetaBase Services,3.0,5,strict,0.0,False,False,2087.662113960662,17270,61770,94.0,9.0,9.0,10.0,10.0,10.0,9.0,7,0.14,17270,1.0,Niue,1.0,True
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1490.051273772547,37293,59475,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7,2.96,37293,0.9253940198820941,Russian Federation,15.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2302.5421128399653,17341,17549,94.0,9.0,9.0,10.0,10.0,10.0,10.0,8,0.13,17341,0.7122279863597055,Malawi,2.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,6,strict,3.0,False,False,2397.66070693681,10883,37138,90.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.83,10883,1.0,Niger,8.0,True
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1372.3208826714408,31063,66547,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.32,31063,0.9921903029283985,Gambia,1.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,0.0,False,False,1956.8944296704324,44736,26992,95.0,10.0,10.0,10.0,10.0,9.0,10.0,34,0.44,44736,0.9825543504810197,Guernsey,1.0,True
Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1263.7430608076402,19682,27584,73.0,9.0,7.0,9.0,9.0,7.0,8.0,3,3.0,19682,0.9907834688022173,Faroe Islands,15.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,2179.7819087121234,18679,6884,100.0,10.0,10.0,10.0,10.0,10.0,10.0,23,1.53,18679,0.9889527369490233,Andorra,1.0,False
Anguilla,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2351.2669616158832,1330,57779,95.0,10.0,10.0,10.0,10.0,9.0,10.0,16,0.87,1330,1.0,United Kingdom,1.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1282.7938251169123,37554,69910,98.0,10.0,10.0,10.0,10.0,9.0,10.0,14,0.27,37554,1.0,Nauru,1.0,True
Micronesia,Type G0,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2956.8572308448106,11567,163,88.0,9.0,8.0,10.0,10.0,10.0,8.0,5,0.24,11567,1.0,Niger,31.0,True
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1323.111216256414,28123,18922,97.0,10.0,10.0,10.0,10.0,9.0,10.0,6,2.43,28123,0.9873130802315683,Gambia,1.0,False
Indonesia,Type F5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,False,False,1187.4078108875194,29680,60125,75.0,7.0,7.0,9.0,10.0,9.0,9.0,4,1.26,29680,0.897865970239267,Faroe Islands,2.0,False
Pakistan,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1533.4459485121968,35077,43492,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.13,35077,0.9958378978616041,Cocos (Keeling) Islands,4.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1658.4172507363437,38729,66811,96.0,10.0,10.0,10.0,10.0,9.0,10.0,79,2.09,38729,1.0,Maldives,1.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,1847.1501927511677,26495,20359,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07,26495,0.7504932483669956,Palestinian Territory,1.0,True
Anguilla,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,False,False,1631.686650764471,26812,5682,94.0,10.0,10.0,10.0,10.0,9.0,9.0,57,1.59,26812,1.0,United Kingdom,1.0,True
Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,3,moderate,1.0,True,False,2052.6347097299936,41986,57769,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6,3.46,41986,1.0,Congo,1.0,True
United Kingdom,Type F1,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1525.9486009617465,9284,49645,97.0,10.0,10.0,10.0,10.0,10.0,10.0,58,5.42,9284,0.9930397983839905,Nicaragua,4.0,False
Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1593.4253620790882,36816,9171,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.96,36816,1.0,Svalbard & Jan Mayen Islands,1.0,False
Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,4.0,False,False,3336.072233627824,18077,40964,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,2.26,18077,0.9842049458291273,Sao Tome and Principe,139.0,False
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,1852.9879740914957,25159,5970,98.0,10.0,10.0,10.0,10.0,9.0,10.0,42,1.04,25159,0.9896144369396411,Peru,1.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,True,False,1581.401851014786,35499,22174,83.0,9.0,8.0,9.0,9.0,9.0,9.0,98,3.33,35499,0.9529242937433707,Andorra,4.0,False
Malta,Type V5,Plasma,ThetaBase Services,3.0,4,strict,2.0,True,False,3437.036718077107,38486,31093,97.0,10.0,10.0,9.0,10.0,10.0,9.0,23,1.57,38486,1.0,Afghanistan,7.0,False
Barbados,Type O3,Quantum,ThetaBase Services,1.0,3,flexible,3.0,False,False,1915.0682627309398,6959,396,76.0,8.0,8.0,9.0,9.0,10.0,8.0,57,1.32,6959,0.9754039109768143,Slovakia (Slovak Republic),20.0,True
Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,2125.0401862677095,3122,48556,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8,1.27,3122,1.0,Peru,1.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,False,False,3133.0868011007665,16173,52386,96.0,10.0,10.0,9.0,10.0,10.0,10.0,14,2.75,16173,1.0,Rwanda,1.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1908.509038422519,40678,23870,91.0,10.0,9.0,10.0,10.0,10.0,9.0,162,3.5,40678,0.981425212173366,Ecuador,3.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,2438.4564666339948,31533,74042,89.0,9.0,6.0,8.0,9.0,10.0,9.0,9,2.81,31533,0.9858648502680281,Malawi,1.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,1,strict,1.0,False,False,1833.5207901769677,6894,36517,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.32,6894,0.8089552553741698,Estonia,47.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1595.8866611239769,34951,41851,95.0,10.0,9.0,10.0,10.0,10.0,10.0,28,1.11,34951,0.9825963217438551,Uzbekistan,1.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1253.5278630993496,7252,43546,92.0,10.0,10.0,9.0,9.0,9.0,9.0,62,1.74,7252,0.9980263239299051,Nicaragua,1.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,True,False,1699.8495940924788,31830,46132,80.0,9.0,8.0,10.0,9.0,9.0,9.0,6,1.64,31830,1.0,Tonga,1.0,False
Kenya,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,1522.0224159904626,27597,66499,97.0,10.0,10.0,10.0,10.0,9.0,10.0,87,2.83,27597,1.0,Portugal,7.0,True
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1854.3136505422485,24844,26498,96.0,10.0,9.0,10.0,10.0,10.0,9.0,162,4.29,24844,1.0,Uzbekistan,6.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,1923.901106682435,4920,8626,94.0,10.0,9.0,10.0,10.0,10.0,9.0,13,0.86,4920,0.9755089253117069,Estonia,8.0,False
Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,9,moderate,8.0,False,False,5436.389831991135,5629,1019,98.0,10.0,10.0,10.0,10.0,10.0,10.0,47,0.78,5629,0.5020222587459197,Sao Tome and Principe,1.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1910.5174577580942,45512,15908,97.0,10.0,10.0,10.0,10.0,10.0,9.0,132,4.75,45512,1.0,Barbados,2.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,2024.1852253770912,38098,10498,98.0,10.0,9.0,10.0,10.0,9.0,10.0,12,2.18,38098,0.9933910566301382,Zimbabwe,7.0,True
Costa Rica,Type V2,Quantum,ThetaBase Services,1.0,3,strict,1.0,False,False,1256.1629934560947,29480,70360,100.0,10.0,9.0,10.0,10.0,10.0,10.0,7,1.04,29480,1.0,French Polynesia,6.0,False
Barbados,Type V2,Plasma,ThetaBase Services,4.0,10,strict,6.0,True,False,4792.812688574531,39952,32145,81.0,8.0,8.0,9.0,9.0,9.0,8.0,56,0.92,39952,1.0,Tonga,21.0,False
Brazil,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1123.2574077746317,21039,35004,97.0,10.0,10.0,9.0,10.0,9.0,10.0,15,2.92,21039,0.9977752186670014,Vanuatu,1.0,False
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1945.4502199482802,23013,1985,96.0,10.0,10.0,10.0,10.0,10.0,9.0,58,3.19,23013,0.9006812285014065,Isle of Man,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,True,False,3869.167871239385,40977,57383,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.7,40977,1.0,Reunion,7.0,False
Wallis and Futuna,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1517.111552731089,47548,66046,98.0,10.0,10.0,10.0,10.0,10.0,10.0,97,1.68,47548,1.0,Malta,1.0,True
United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,True,False,1961.674762618501,14490,46279,87.0,9.0,9.0,10.0,10.0,8.0,9.0,24,0.82,14490,1.0,Denmark,1.0,True
Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1124.9160892553657,11137,486,94.0,10.0,9.0,10.0,10.0,10.0,9.0,7,0.21,11137,0.7898562504401806,Niue,2.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,3417.718886880167,27972,69462,93.0,9.0,9.0,9.0,9.0,10.0,9.0,20,0.63,27972,0.9347107749761469,Brazil,27.0,False
Niue,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,2.0,True,False,1910.7671584988734,33372,22257,92.0,10.0,9.0,10.0,10.0,9.0,10.0,12,7.83,33372,0.9950812130795035,Guinea,22.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,True,False,2550.737079770161,14766,49388,98.0,10.0,10.0,10.0,10.0,10.0,10.0,43,1.8,14766,0.9909608783483732,Rwanda,2.0,True
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1322.8601051069525,33514,32170,91.0,9.0,9.0,10.0,10.0,9.0,9.0,389,4.88,33514,0.9820158607864219,Marshall Islands,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2027.5149534139146,39467,63824,99.0,10.0,10.0,10.0,10.0,10.0,10.0,286,3.55,39467,0.9674552105870229,Nicaragua,4.0,True
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1371.0748427138562,4322,37744,78.0,8.0,7.0,9.0,8.0,9.0,7.0,8,0.48,4322,0.9819545271175297,Tonga,32.0,False
Gambia,Type F5,Quantum,Warwick Technology Multinational,1.0,1,strict,2.0,False,False,1260.1301332609914,13723,33836,20.0,2.0,2.0,6.0,2.0,2.0,2.0,1,0.06,13723,0.9844610699555246,Gambia,4.0,True
Sao Tome and Principe,Type V2,Plasma,ThetaBase Services,4.0,8,moderate,7.0,False,False,4122.58165731627,1908,53182,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.45,1908,1.0,Sao Tome and Principe,2.0,True
Kiribati,Type V5,Quantum,ThetaBase Services,1.0,1,strict,0.0,False,False,1359.256793930442,3816,59082,95.0,10.0,9.0,10.0,10.0,10.0,10.0,67,2.02,3816,1.0,United Kingdom,1.0,True
Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2836.432293613992,45764,7851,99.0,10.0,10.0,10.0,10.0,9.0,10.0,14,0.51,45764,0.9959431162019374,Guernsey,1.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1730.8120282169903,15004,49281,88.0,9.0,9.0,10.0,9.0,9.0,9.0,19,1.45,15004,1.0,Uzbekistan,88.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2182.186089978062,3596,23064,95.0,10.0,10.0,10.0,10.0,10.0,10.0,36,1.66,3596,1.0,Marshall Islands,6.0,True
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1639.828524123691,39807,16154,94.0,10.0,9.0,10.0,10.0,10.0,10.0,7,1.35,39807,0.4889822563706023,Ecuador,1.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,0.0,False,False,1441.906877738415,14034,53554,97.0,10.0,10.0,10.0,10.0,9.0,9.0,23,0.31,14034,0.9998502222637037,Russian Federation,1.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1989.7585359940706,17754,66434,89.0,9.0,9.0,10.0,10.0,9.0,9.0,76,2.06,17754,0.990201612274585,Mauritania,1.0,False
Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1842.2276049882246,19842,53873,86.0,9.0,8.0,8.0,8.0,9.0,9.0,37,1.13,19842,0.8565412800217109,Turkmenistan,53.0,False
Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,False,False,1693.3772741484856,21892,71732,98.0,10.0,10.0,10.0,10.0,10.0,10.0,41,1.28,21892,0.9928477904820061,Micronesia,1.0,False
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1786.9533546066282,34243,62756,96.0,10.0,9.0,10.0,10.0,10.0,10.0,19,3.93,34243,0.9490337046380333,Uzbekistan,1.0,False
Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,1.0,False,False,1413.4355655936054,41757,24444,99.0,10.0,10.0,10.0,10.0,10.0,10.0,27,3.03,41757,0.9986020108098925,Malta,5.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1203.9939038809807,9867,37727,95.0,10.0,9.0,10.0,10.0,9.0,10.0,18,0.65,9867,1.0,Guernsey,1.0,True
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1708.0707069569157,47479,28524,90.0,10.0,9.0,10.0,10.0,9.0,9.0,4,1.25,47479,1.0,Russian Federation,1.0,True
Switzerland,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,1826.9880526920995,26519,18604,91.0,9.0,9.0,10.0,10.0,9.0,9.0,38,1.04,26519,0.9975903941714408,Turks and Caicos Islands,2.0,True
Micronesia,Type F5,Plasma,ThetaBase Services,1.0,2,strict,1.0,True,False,3974.092320116747,12164,75811,100.0,6.0,6.0,10.0,10.0,10.0,6.0,1,0.88,12164,1.0,Nicaragua,8.0,False
Kiribati,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,3475.4184084134276,28828,24872,93.0,9.0,9.0,9.0,9.0,10.0,9.0,3,0.15,28828,1.0,Isle of Man,198.0,True
Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,2099.7770056044787,8397,31674,60.0,10.0,4.0,10.0,10.0,10.0,10.0,2,0.12,8397,1.0,Faroe Islands,1.0,True
Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1508.051064858569,47658,49434,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25,47658,0.9966156421518518,Micronesia,3.0,False
Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,1334.979850149128,29123,54569,91.0,10.0,9.0,10.0,10.0,9.0,10.0,13,1.46,29123,1.0,Zimbabwe,16.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,False,False,5202.568457596574,4330,72769,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0.45,4330,0.9394073197739965,Ukraine,60.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2353.9305732581397,35219,62225,90.0,9.0,10.0,9.0,9.0,10.0,9.0,29,1.14,35219,0.9401060697883679,Tonga,4.0,False
Niue,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,False,False,2155.3667400168633,31771,30475,40.0,10.0,4.0,8.0,8.0,10.0,8.0,1,1.0,31771,0.9891015641497952,Guinea,1.0,False
Rwanda,Type G0,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,3993.921692416268,719,67993,100.0,10.0,8.0,10.0,10.0,8.0,10.0,1,0.41,719,1.0,Estonia,1.0,False
Malta,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,0.0,True,False,1271.3176339135837,11251,4345,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,11251,1.0,Libyan Arab Jamahiriya,2.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1272.5651564429425,39013,36733,96.0,9.0,9.0,10.0,10.0,9.0,9.0,36,0.66,39013,0.8470502261136508,Russian Federation,1.0,True
Niue,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,2287.8287334467104,6407,32678,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02,6407,0.0022036754883800365,Niue,3.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1788.080483419911,41518,21816,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,3.0,41518,1.0,Montserrat,13.0,True
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1581.1335846727923,20909,57610,98.0,10.0,10.0,10.0,10.0,10.0,10.0,38,2.9,20909,0.999653344302624,Gambia,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,2.0,False,False,1981.3144900393863,14565,59801,80.0,9.0,7.0,9.0,9.0,10.0,8.0,5,2.21,14565,0.8072881863765964,Isle of Man,1.0,False
United Kingdom,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1183.2711352862182,21642,69391,85.0,9.0,9.0,9.0,9.0,8.0,9.0,56,0.77,21642,1.0,Denmark,1.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1440.8627236580955,39919,41833,94.0,10.0,10.0,10.0,10.0,10.0,10.0,11,1.93,39919,0.899648564205953,Guinea,3.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,5418.7355045696695,40678,49986,97.0,10.0,9.0,10.0,10.0,10.0,9.0,29,0.56,40678,0.9948917518113588,Ecuador,3.0,True
Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,3.0,4,moderate,2.0,False,False,2020.5208436201965,47166,61929,98.0,10.0,10.0,10.0,10.0,10.0,10.0,43,0.96,47166,1.0,Chad,1.0,True
Nicaragua,Type F5,Plasma,ThetaBase Services,1.0,1,moderate,1.0,False,False,2021.5294363476692,17380,4147,97.0,10.0,10.0,10.0,10.0,9.0,10.0,55,1.47,17380,0.5046316209787882,Jersey,1.0,True
Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1513.7377030132866,13977,39021,92.0,10.0,10.0,10.0,10.0,9.0,9.0,5,0.16,13977,0.886185673474697,Isle of Man,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,False,False,1886.2567720658744,46332,32236,93.0,10.0,9.0,10.0,10.0,10.0,10.0,7,1.05,46332,1.0,Isle of Man,1.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,4103.59573162883,50071,62025,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.17,50071,0.9884897529054226,Nicaragua,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,5,strict,1.0,False,False,2090.9863546559977,18272,33187,90.0,10.0,9.0,10.0,9.0,10.0,9.0,24,1.19,18272,0.8903543206757083,Vietnam,3.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,1893.4781716424413,4446,63337,94.0,10.0,10.0,9.0,10.0,10.0,9.0,10,2.7,4446,0.9934808996461436,Uganda,58.0,False
Faroe Islands,Type F1,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,1899.7728425349972,43675,50170,90.0,10.0,9.0,9.0,9.0,10.0,10.0,11,0.61,43675,0.700448732356597,Micronesia,2.0,False
Rwanda,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1456.0127084283479,15860,61836,84.0,9.0,9.0,9.0,9.0,9.0,9.0,18,4.54,15860,1.0,Maldives,11.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,2053.5555948714373,15004,56010,93.0,10.0,10.0,9.0,10.0,10.0,9.0,27,2.11,15004,0.9959105811075872,Uzbekistan,88.0,False
Barbados,Type G0,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,1780.299252768549,47361,28799,98.0,10.0,10.0,10.0,10.0,9.0,10.0,33,1.85,47361,0.9963481738370626,Barbados,10.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1638.6934909906727,24118,26510,95.0,10.0,10.0,10.0,10.0,10.0,9.0,26,1.89,24118,0.9749675634469832,Ghana,21.0,True
