shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,False,False,4315.0,19943,5116,87.0,8.0,9.0,10.0,10.0,10.0,9.0,3,0.16,19943,0.63,Isle of Man,34.0,False
Faroe Islands,Type F1,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,1910.0,43675,50170,90.0,10.0,9.0,9.0,9.0,10.0,10.0,11,0.61,43675,0.7,Micronesia,2.0,False
Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,1,strict,2.0,True,False,1520.0,34037,63673,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7,0.41,34037,0.0,Togo,2.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1975.0,35712,70322,98.0,10.0,10.0,10.0,10.0,10.0,10.0,92,4.73,35712,1.0,Marshall Islands,1.0,True
Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1507.0,39304,4535,97.0,10.0,10.0,10.0,10.0,10.0,9.0,8,0.44,39304,0.75,Togo,2.0,True
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1585.0,20909,57610,98.0,10.0,10.0,10.0,10.0,10.0,10.0,38,2.9,20909,1.0,Gambia,1.0,False
Rwanda,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2274.0,6894,61129,65.0,7.0,7.0,10.0,9.0,9.0,7.0,4,0.23,6894,0.8,Estonia,47.0,True
Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1195.0,48609,55175,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.1,48609,1.0,Uzbekistan,2.0,False
Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1910.0,12128,70916,94.0,10.0,10.0,10.0,10.0,10.0,9.0,32,1.75,12128,1.0,Djibouti,1.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,False,False,3457.0,24026,40554,88.0,10.0,9.0,6.0,10.0,9.0,9.0,5,0.26,24026,0.98,Cape Verde,69.0,True
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,True,False,1234.0,37293,23428,91.0,9.0,9.0,9.0,10.0,9.0,10.0,39,2.0,37293,0.92,Russian Federation,15.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,3405.0,19231,24012,98.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.27,19231,1.0,Ukraine,2.0,True
Sao Tome and Principe,Type E3,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,1910.0,24912,50647,94.0,9.0,9.0,10.0,10.0,9.0,10.0,23,1.48,24912,1.0,Sao Tome and Principe,5.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1585.0,35841,3097,93.0,9.0,10.0,10.0,10.0,9.0,9.0,12,0.61,35841,1.0,Saint Helena,4.0,False
Malta,Type E3,Quantum,ThetaBase Services,2.0,3,moderate,2.0,True,False,1910.0,4125,15570,96.0,10.0,10.0,10.0,10.0,9.0,9.0,62,3.2,4125,1.0,Guernsey,1.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,False,False,4757.0,24026,17504,93.0,9.0,9.0,9.0,10.0,10.0,9.0,27,1.51,24026,0.98,Cape Verde,69.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,False,False,4770.0,15810,6734,93.0,9.0,9.0,8.0,9.0,10.0,9.0,8,0.48,15810,1.0,Niger,2.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,False,False,2495.0,28828,48680,89.0,9.0,9.0,10.0,10.0,8.0,9.0,13,0.68,28828,1.0,Isle of Man,198.0,True
Malta,Type F5,Quantum,ThetaBase Services,2.0,6,strict,4.0,True,False,1884.0,32346,74699,92.0,9.0,10.0,9.0,10.0,9.0,9.0,10,0.65,32346,1.0,United Kingdom,3.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1975.0,15861,9791,100.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.33,15861,1.0,Chad,1.0,True
Costa Rica,Type F5,Plasma,ThetaBase Services,2.0,3,strict,2.0,True,False,1845.0,34675,60738,100.0,10.0,10.0,10.0,10.0,9.0,10.0,27,1.46,34675,1.0,Svalbard & Jan Mayen Islands,1.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,1455.0,7970,47501,78.0,8.0,8.0,9.0,9.0,8.0,7.0,10,0.54,7970,0.9,Isle of Man,3.0,True
Estonia,Type V2,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1780.0,12765,1358,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2,0.12,12765,1.0,Zimbabwe,1.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,False,False,2170.0,28828,61661,95.0,10.0,10.0,9.0,10.0,10.0,10.0,38,1.96,28828,1.0,Isle of Man,198.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,2.0,False,False,3730.0,19811,27956,80.0,8.0,8.0,9.0,8.0,10.0,8.0,8,0.42,19811,0.9,Nicaragua,21.0,True
Micronesia,Type V2,Plasma,ThetaBase Services,3.0,7,strict,3.0,True,False,6395.0,19958,71949,86.0,8.0,8.0,9.0,9.0,9.0,8.0,10,0.79,19958,1.0,Congo,40.0,True
Rwanda,Type T7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1520.0,43926,44705,93.0,9.0,9.0,10.0,10.0,9.0,9.0,73,3.82,43926,0.8,Zimbabwe,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,False,False,4757.0,43428,47413,96.0,10.0,10.0,10.0,9.0,10.0,9.0,5,0.54,43428,0.73,Faroe Islands,9.0,True
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,2170.0,18385,15647,98.0,10.0,10.0,10.0,10.0,10.0,9.0,34,1.73,18385,1.0,Brazil,2.0,True
Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1403.0,35122,56344,99.0,10.0,10.0,10.0,10.0,10.0,10.0,38,2.21,35122,1.0,Guinea,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,2846.0,490,54103,84.0,8.0,8.0,9.0,9.0,9.0,8.0,27,1.45,490,1.0,Bosnia and Herzegovina,6.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,8,strict,3.0,False,False,2690.0,48869,69809,27.0,4.0,5.0,3.0,2.0,4.0,3.0,3,0.23,48869,1.0,Slovakia (Slovak Republic),22.0,False
Nicaragua,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1585.0,3088,74526,98.0,10.0,10.0,10.0,10.0,10.0,10.0,50,2.56,3088,1.0,Jersey,1.0,False
Indonesia,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1455.0,12177,21416,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.06,12177,1.0,France,6.0,True
Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,3,flexible,2.0,True,False,1221.0,35787,75637,90.0,9.0,8.0,9.0,10.0,10.0,9.0,92,4.98,35787,1.0,Pakistan,1.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,True,False,2170.0,8551,30707,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.15,8551,1.0,Lebanon,1.0,False
Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1273.0,19842,44914,80.0,8.0,8.0,8.0,8.0,9.0,8.0,7,0.39,19842,0.85,Turkmenistan,53.0,False
Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1273.0,19842,68723,80.0,8.0,8.0,8.0,7.0,8.0,8.0,10,0.52,19842,0.85,Turkmenistan,53.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2105.0,25990,54087,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.05,25990,0.5,Venezuela,1.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,True,False,2040.0,33748,3014,82.0,9.0,9.0,9.0,9.0,8.0,8.0,31,1.8,33748,0.3,Uzbekistan,3.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2235.0,6894,73992,100.0,9.0,9.0,10.0,10.0,10.0,9.0,6,0.32,6894,0.8,Estonia,47.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1390.0,46872,72212,83.0,9.0,9.0,10.0,9.0,10.0,8.0,114,5.89,46872,1.0,Nicaragua,9.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,3418.0,25524,20685,81.0,9.0,8.0,10.0,9.0,10.0,8.0,17,1.01,25524,1.0,Barbados,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,2287.0,39952,37766,85.0,8.0,8.0,8.0,9.0,10.0,9.0,32,1.72,39952,1.0,Tonga,21.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,2.0,6,moderate,2.0,True,False,1975.0,30985,14121,89.0,9.0,8.0,10.0,10.0,9.0,9.0,42,2.11,30985,1.0,Uzbekistan,5.0,False
Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1195.0,7940,63806,98.0,10.0,10.0,9.0,10.0,9.0,10.0,19,2.1,7940,1.0,Niue,1.0,True
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,True,False,1299.0,41089,7511,99.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.93,41089,1.0,Gambia,3.0,True
Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,False,False,2001.0,48533,51909,93.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.33,48533,1.0,Somalia,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2157.0,39952,25952,86.0,9.0,8.0,9.0,9.0,10.0,9.0,24,1.39,39952,1.0,Tonga,21.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,8,flexible,2.0,False,False,2859.0,48470,70661,92.0,9.0,9.0,10.0,9.0,10.0,9.0,29,1.57,48470,0.9,Pakistan,4.0,False
Nicaragua,Type G0,Plasma,ThetaBase Services,3.0,8,moderate,3.0,True,False,3717.0,21083,56986,94.0,10.0,10.0,10.0,10.0,10.0,9.0,13,0.67,21083,1.0,Spain,3.0,True
Rwanda,Type V2,Plasma,ThetaBase Services,1.0,4,moderate,1.0,True,False,2105.0,45590,14156,96.0,10.0,10.0,10.0,10.0,10.0,10.0,24,1.37,45590,1.0,Turkmenistan,2.0,True
Micronesia,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1494.0,39300,76001,99.0,10.0,10.0,10.0,10.0,10.0,10.0,36,1.83,39300,1.0,Kenya,2.0,False
Barbados,Type V5,Plasma,ThetaBase Services,3.0,7,strict,5.0,True,False,2495.0,27289,61522,88.0,9.0,9.0,10.0,9.0,9.0,9.0,17,0.87,27289,0.99,Reunion,12.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,3.0,3,strict,3.0,False,False,2911.0,45631,48015,72.0,7.0,7.0,9.0,9.0,7.0,7.0,6,0.34,45631,0.38,China,1.0,True
Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,3.0,4,strict,2.0,False,False,2833.0,4913,68879,97.0,10.0,10.0,9.0,10.0,9.0,9.0,7,0.36,4913,1.0,Gambia,1.0,False
Sao Tome and Principe,Type V2,Plasma,ThetaBase Services,4.0,8,moderate,8.0,False,False,4120.0,1908,53182,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.45,1908,1.0,Sao Tome and Principe,2.0,True
Malta,Type V5,Quantum,ThetaBase Services,2.0,3,flexible,1.0,True,False,2300.0,18385,34561,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.26,18385,1.0,Brazil,2.0,True
Brazil,Type O3,Quantum,ThetaBase Services,1.0,3,moderate,3.0,True,False,2014.0,28540,44168,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.17,28540,1.0,Vanuatu,12.0,False
Brazil,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1715.0,28540,18783,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.11,28540,1.0,Vanuatu,12.0,False
Brazil,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1845.0,28540,47261,80.0,8.0,10.0,10.0,10.0,10.0,8.0,1,0.06,28540,1.0,Vanuatu,12.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,2157.0,41340,39190,88.0,10.0,8.0,8.0,9.0,8.0,9.0,8,0.43,41340,1.0,Tanzania,3.0,True
Russian Federation,Type F1,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,3067.0,47527,9629,97.0,10.0,10.0,10.0,10.0,10.0,10.0,34,1.74,47527,1.0,Tonga,1.0,False
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,False,False,1260.0,40366,30535,93.0,10.0,10.0,10.0,10.0,9.0,9.0,107,5.49,40366,0.97,Micronesia,14.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1338.0,4524,29233,92.0,10.0,9.0,10.0,10.0,10.0,9.0,13,0.67,4524,1.0,Vietnam,1.0,False
Niue,Type F5,Plasma,ThetaBase Services,3.0,5,moderate,5.0,False,False,2105.0,4178,26191,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.38,4178,1.0,Niue,1.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,2625.0,30126,76777,95.0,10.0,10.0,9.0,10.0,9.0,9.0,15,0.76,30126,1.0,Togo,5.0,True
Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1845.0,26633,18472,99.0,10.0,10.0,10.0,10.0,10.0,10.0,26,1.32,26633,1.0,Guinea,1.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1325.0,16181,40529,98.0,10.0,10.0,10.0,10.0,9.0,10.0,16,0.83,16181,1.0,Tanzania,2.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2300.0,28828,43612,93.0,10.0,10.0,9.0,10.0,9.0,9.0,11,0.58,28828,1.0,Isle of Man,198.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2690.0,28828,66507,90.0,9.0,10.0,9.0,10.0,10.0,9.0,27,1.43,28828,1.0,Isle of Man,198.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,False,False,2430.0,44612,17381,99.0,10.0,10.0,10.0,10.0,9.0,10.0,30,1.6,44612,1.0,Jersey,2.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2820.0,27967,47446,97.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.43,27967,0.67,Djibouti,1.0,True
Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,7,strict,0.0,False,False,3730.0,10082,60849,98.0,10.0,9.0,10.0,10.0,9.0,10.0,12,0.77,10082,1.0,Isle of Man,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,False,False,2040.0,46105,35177,98.0,10.0,10.0,10.0,10.0,10.0,10.0,30,1.64,46105,1.0,Nicaragua,4.0,True
Chad,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1195.0,13301,35661,90.0,10.0,8.0,10.0,10.0,9.0,9.0,2,0.1,13301,1.0,Togo,2.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2417.0,46105,31727,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,1.08,46105,1.0,Nicaragua,4.0,True
Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,7370.0,19842,32279,80.0,9.0,9.0,10.0,10.0,10.0,10.0,2,0.11,19842,0.85,Turkmenistan,53.0,False
Rwanda,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2820.0,28828,49482,93.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.16,28828,1.0,Isle of Man,198.0,True
Sao Tome and Principe,Type E3,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1455.0,25677,65157,97.0,10.0,10.0,10.0,10.0,10.0,10.0,77,4.23,25677,1.0,Peru,2.0,False
Russian Federation,Type F5,Plasma,ThetaBase Services,4.0,8,flexible,4.0,False,False,10620.0,19485,74381,100.0,9.0,9.0,10.0,10.0,10.0,9.0,4,0.24,19485,0.5,Russian Federation,1.0,True
Guinea,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,4120.0,23668,28858,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.74,23668,1.0,Fiji,2.0,False
Marshall Islands,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,1715.0,46453,28829,100.0,10.0,10.0,10.0,10.0,10.0,10.0,17,0.95,46453,1.0,Russian Federation,1.0,True
Indonesia,Type F5,Quantum,ThetaBase Services,2.0,3,moderate,2.0,False,False,1455.0,12799,60953,92.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.32,12799,0.8,Faroe Islands,2.0,False
Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,0.0,False,False,2092.0,28828,21758,98.0,10.0,10.0,9.0,10.0,10.0,9.0,13,0.68,28828,1.0,Isle of Man,198.0,True
Micronesia,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1390.0,39300,8478,99.0,10.0,10.0,10.0,10.0,10.0,10.0,68,3.54,39300,1.0,Kenya,2.0,False
Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1325.0,47286,53599,100.0,10.0,10.0,10.0,10.0,9.0,10.0,5,0.28,47286,1.0,Micronesia,2.0,False
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1247.0,40366,22847,90.0,9.0,9.0,10.0,10.0,9.0,9.0,101,5.18,40366,0.97,Micronesia,14.0,True
Brazil,Type W5,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1442.0,42915,75105,89.0,9.0,9.0,10.0,10.0,9.0,9.0,74,3.87,42915,1.0,Vanuatu,1.0,False
Bosnia and Herzegovina,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,3730.0,7982,784,100.0,10.0,10.0,10.0,8.0,8.0,8.0,1,0.05,7982,1.0,Serbia,3.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,True,False,3015.0,30126,34454,97.0,10.0,10.0,10.0,10.0,10.0,9.0,25,1.29,30126,1.0,Togo,5.0,True
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1377.0,20041,7578,97.0,10.0,10.0,10.0,10.0,10.0,10.0,62,3.56,20041,1.0,Uzbekistan,2.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2560.0,48766,11329,96.0,10.0,10.0,10.0,10.0,10.0,10.0,29,1.72,48766,1.0,Uzbekistan,1.0,False
Rwanda,Type V2,Plasma,ThetaBase Services,3.0,8,strict,4.0,True,False,4120.0,10697,28203,99.0,10.0,10.0,10.0,10.0,10.0,10.0,22,1.25,10697,1.0,Uzbekistan,3.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,5,strict,1.0,True,False,2157.0,30435,51075,85.0,9.0,9.0,9.0,9.0,9.0,8.0,30,1.67,30435,0.99,Cape Verde,41.0,False
Anguilla,Type F5,Quantum,ThetaBase Services,0.0,2,moderate,1.0,False,False,1520.0,4979,58424,95.0,10.0,9.0,10.0,10.0,10.0,10.0,48,2.5,4979,1.0,United Kingdom,1.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,7,flexible,7.0,False,False,2690.0,19038,69792,96.0,10.0,10.0,10.0,10.0,9.0,9.0,40,2.09,19038,1.0,Lebanon,3.0,True
Malta,Type V5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,False,False,2430.0,25251,27204,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.16,25251,1.0,El Salvador,2.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1780.0,25251,13465,100.0,10.0,9.0,10.0,10.0,10.0,10.0,7,0.37,25251,1.0,El Salvador,2.0,False
Malta,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,True,False,1520.0,41741,30372,89.0,9.0,9.0,10.0,10.0,9.0,9.0,31,1.77,41741,1.0,Brazil,9.0,True
Kenya,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,True,False,1208.0,22564,72923,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.61,22564,0.9,Portugal,1.0,False
Rwanda,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1793.0,16542,55453,93.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.65,16542,1.0,Croatia,2.0,True
Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1650.0,17427,39961,92.0,9.0,10.0,10.0,10.0,10.0,9.0,10,0.59,17427,1.0,Mexico,2.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,False,False,1182.0,16240,604,96.0,10.0,9.0,10.0,10.0,9.0,10.0,43,2.26,16240,1.0,Tanzania,2.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,1858.0,26495,20359,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.07,26495,0.75,Palestinian Territory,1.0,True
Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1520.0,17427,12137,92.0,10.0,9.0,10.0,10.0,10.0,9.0,45,2.35,17427,1.0,Mexico,2.0,False
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1234.0,40366,7801,89.0,9.0,10.0,10.0,10.0,9.0,9.0,69,3.58,40366,0.97,Micronesia,14.0,True
Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1195.0,40366,55003,89.0,9.0,9.0,10.0,10.0,9.0,9.0,106,5.48,40366,0.97,Micronesia,14.0,True
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1325.0,41089,26015,94.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.53,41089,1.0,Gambia,3.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1754.0,19682,40396,94.0,10.0,9.0,10.0,10.0,10.0,10.0,66,3.61,19682,1.0,Faroe Islands,15.0,True
Barbados,Type G0,Plasma,ThetaBase Services,3.0,9,strict,6.0,False,False,3145.0,47361,69181,91.0,10.0,9.0,10.0,9.0,9.0,10.0,19,1.13,47361,1.0,Barbados,10.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,True,False,2560.0,4783,25500,100.0,10.0,10.0,10.0,10.0,9.0,10.0,14,0.75,4783,1.0,Estonia,2.0,False
Pakistan,Type X3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1299.0,14665,45565,94.0,10.0,9.0,10.0,10.0,10.0,10.0,10,1.84,14665,1.0,Cocos (Keeling) Islands,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2820.0,39109,66361,100.0,8.0,10.0,8.0,4.0,10.0,10.0,1,0.06,39109,0.77,Ukraine,24.0,True
United Kingdom,Type E3,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1234.0,28830,14172,96.0,10.0,9.0,10.0,10.0,10.0,10.0,78,4.24,28830,1.0,Lithuania,2.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,3210.0,6145,75466,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.64,6145,1.0,Russian Federation,2.0,True
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,3210.0,13771,22481,95.0,10.0,9.0,9.0,10.0,9.0,9.0,25,1.31,13771,1.0,Maldives,1.0,False
Malta,Type V7,Plasma,ThetaBase Services,2.0,6,moderate,3.0,False,False,2690.0,20375,16181,99.0,10.0,10.0,10.0,10.0,9.0,10.0,17,0.95,20375,0.8,Mauritania,1.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1910.0,2416,22386,86.0,9.0,9.0,9.0,9.0,9.0,9.0,87,4.85,2416,1.0,Guinea,5.0,False
Barbados,Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1780.0,47361,22674,92.0,10.0,10.0,9.0,9.0,9.0,10.0,23,1.25,47361,1.0,Barbados,10.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,False,False,2495.0,18077,37213,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.12,18077,1.0,Sao Tome and Principe,139.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1910.0,28828,44845,92.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.35,28828,1.0,Isle of Man,198.0,True
Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,2170.0,28828,55065,97.0,10.0,10.0,10.0,10.0,10.0,10.0,19,1.01,28828,1.0,Isle of Man,198.0,True
Malta,Type V2,Plasma,ThetaBase Services,5.0,9,moderate,6.0,True,False,6720.0,18077,31937,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.19,18077,1.0,Sao Tome and Principe,139.0,False
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,1286.0,37293,41411,90.0,10.0,9.0,9.0,10.0,9.0,9.0,64,3.52,37293,0.92,Russian Federation,15.0,False
Niue,Type V2,Plasma,ThetaBase Services,4.0,7,flexible,4.0,False,False,5355.0,22625,45849,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,0.57,22625,1.0,Nicaragua,3.0,True
Uzbekistan,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,False,False,2235.0,8907,62998,94.0,10.0,9.0,10.0,10.0,9.0,9.0,33,1.79,8907,1.0,Costa Rica,1.0,False
Barbados,Type G0,Plasma,ThetaBase Services,3.0,8,strict,4.0,False,False,2820.0,47361,14953,93.0,9.0,10.0,10.0,10.0,8.0,9.0,27,1.44,47361,1.0,Barbados,10.0,False
